,region,edad_ingreso,egreso_em,prom_lem,tipo_estudio,tipo_colegio,genero,año_ingreso,codigo_carrera,tipo_renuncia,año,semestre,nombre_carrera
189,VIII - BIO-BIO,22,2019,5.6,Cientifico Humanista,Municipal,Masculino,2023,1444718,No desertor,2023,1,Analista Programador Computacional
190,VIII - BIO-BIO,20,2022,5.9,Cientifico Humanista,Municipal,Masculino,2023,1444718,No desertor,2023,1,Analista Programador Computacional
191,VIII - BIO-BIO,20,2020,5.9,Cientifico Humanista,Municipal,Masculino,2022,1444718,No desertor,2023,1,Analista Programador Computacional
192,VIII - BIO-BIO,22,2019,5.6,Cientifico Humanista,Municipal,Masculino,2023,1444718,No desertor,2023,2,Analista Programador Computacional
193,VIII - BIO-BIO,20,2022,5.9,Cientifico Humanista,Municipal,Masculino,2023,1444718,No desertor,2023,2,Analista Programador Computacional
194,VIII - BIO-BIO,20,2020,5.9,Cientifico Humanista,Municipal,Masculino,2022,1444718,No desertor,2023,2,Analista Programador Computacional
195,VIII - BIO-BIO,18,2020,5.7,Cientifico Humanista,Municipal,Masculino,2021,1446114,No desertor,2021,1,Ingenieria en Informatica
196,VIII - BIO-BIO,18,2020,5.7,Cientifico Humanista,Municipal,Masculino,2021,1446114,No desertor,2021,2,Ingenieria en Informatica
197,VIII - BIO-BIO,20,2019,6.2,Cientifico Humanista,Municipal,Masculino,2022,1446114,No desertor,2022,1,Ingenieria en Informatica
198,VIII - BIO-BIO,18,2020,5.7,Cientifico Humanista,Municipal,Masculino,2021,1446114,No desertor,2022,1,Ingenieria en Informatica
199,VIII - BIO-BIO,20,2019,6.2,Cientifico Humanista,Municipal,Masculino,2022,1446114,No desertor,2022,2,Ingenieria en Informatica
200,VIII - BIO-BIO,18,2020,5.7,Cientifico Humanista,Municipal,Masculino,2021,1446114,No desertor,2022,2,Ingenieria en Informatica
201,VIII - BIO-BIO,20,2019,6.2,Cientifico Humanista,Municipal,Masculino,2022,1446114,No desertor,2023,1,Ingenieria en Informatica
202,VIII - BIO-BIO,18,2020,5.7,Cientifico Humanista,Municipal,Masculino,2021,1446114,No desertor,2023,1,Ingenieria en Informatica
203,VIII - BIO-BIO,18,2020,5.7,Cientifico Humanista,Municipal,Masculino,2021,1446114,No desertor,2023,2,Ingenieria en Informatica
204,VIII - BIO-BIO,20,2019,6.2,Cientifico Humanista,Municipal,Masculino,2022,1446114,No desertor,2023,2,Ingenieria en Informatica
205,VIII - BIO-BIO,20,2018,5.3,Cientifico Humanista,Municipal,Masculino,2019,1446103,No desertor,2021,1,Ingenieria en Informatica
206,VIII - BIO-BIO,20,2018,5.3,Cientifico Humanista,Municipal,Masculino,2019,1446103,No desertor,2021,2,Ingenieria en Informatica
207,VIII - BIO-BIO,20,2018,5.3,Cientifico Humanista,Municipal,Masculino,2019,1446103,No desertor,2022,1,Ingenieria en Informatica
208,VIII - BIO-BIO,20,2018,5.3,Cientifico Humanista,Municipal,Masculino,2019,1446103,No desertor,2022,2,Ingenieria en Informatica
209,VIII - BIO-BIO,20,2018,5.3,Cientifico Humanista,Municipal,Masculino,2019,1446103,No desertor,2023,1,Ingenieria en Informatica
210,VII - MAULE,19,2016,6.1,Cientifico Humanista,Municipal,Masculino,2018,1446103,No desertor,2021,1,Ingenieria en Informatica
211,VII - MAULE,19,2016,6.1,Cientifico Humanista,Municipal,Masculino,2018,1446103,No desertor,2021,2,Ingenieria en Informatica
212,VII - MAULE,19,2016,6.1,Cientifico Humanista,Municipal,Masculino,2018,1446103,No desertor,2022,1,Ingenieria en Informatica
213,VII - MAULE,19,2019,6.0,Cientifico Humanista,Municipal,Masculino,2021,1446114,No desertor,2021,1,Ingenieria en Informatica
214,VII - MAULE,19,2019,5.9,Cientifico Humanista,Municipal,Masculino,2020,1446114,No desertor,2021,1,Ingenieria en Informatica
215,VII - MAULE,19,2019,6.0,Cientifico Humanista,Municipal,Masculino,2021,1446114,No desertor,2021,2,Ingenieria en Informatica
216,VII - MAULE,19,2019,5.9,Cientifico Humanista,Municipal,Masculino,2020,1446114,No desertor,2021,2,Ingenieria en Informatica
217,VII - MAULE,19,2019,5.9,Cientifico Humanista,Municipal,Masculino,2020,1446114,No desertor,2022,1,Ingenieria en Informatica
218,VII - MAULE,19,2019,5.9,Cientifico Humanista,Municipal,Masculino,2020,1446114,No desertor,2022,2,Ingenieria en Informatica
219,VII - MAULE,19,2019,5.9,Cientifico Humanista,Municipal,Masculino,2020,1446114,No desertor,2023,1,Ingenieria en Informatica
220,VII - MAULE,19,2019,5.9,Cientifico Humanista,Municipal,Masculino,2020,1446114,No desertor,2023,2,Ingenieria en Informatica
221,VIII - BIO-BIO,28,2010,5.4,Cientifico Humanista,Municipal,Masculino,2021,1444718,No desertor,2021,1,Analista Programador Computacional
222,VIII - BIO-BIO,28,2010,5.4,Cientifico Humanista,Municipal,Masculino,2021,1444718,No desertor,2021,2,Analista Programador Computacional
223,VIII - BIO-BIO,21,2017,5.3,Cientifico Humanista,Municipal,Masculino,2019,1446213,No desertor,2021,1,Ingenieria en Conectividad y Redes
224,VIII - BIO-BIO,25,2013,6.1,Cientifico Humanista,Municipal,Masculino,2020,1446114,No desertor,2021,1,Ingenieria en Informatica
225,VIII - BIO-BIO,21,2017,5.9,Cientifico Humanista,Municipal,Masculino,2019,1446103,No desertor,2021,1,Ingenieria en Informatica
226,VIII - BIO-BIO,25,2013,6.1,Cientifico Humanista,Municipal,Masculino,2020,1446114,No desertor,2021,2,Ingenieria en Informatica
227,VIII - BIO-BIO,21,2017,5.9,Cientifico Humanista,Municipal,Masculino,2019,1446103,No desertor,2021,2,Ingenieria en Informatica
228,VIII - BIO-BIO,21,2017,5.9,Cientifico Humanista,Municipal,Masculino,2019,1446103,No desertor,2022,1,Ingenieria en Informatica
229,VIII - BIO-BIO,25,2013,6.1,Cientifico Humanista,Municipal,Masculino,2020,1446114,No desertor,2022,1,Ingenieria en Informatica
230,VIII - BIO-BIO,21,2017,5.9,Cientifico Humanista,Municipal,Masculino,2019,1446103,No desertor,2022,2,Ingenieria en Informatica
231,VIII - BIO-BIO,21,2017,5.9,Cientifico Humanista,Municipal,Masculino,2019,1446103,No desertor,2023,1,Ingenieria en Informatica
232,VIII - BIO-BIO,21,2017,5.9,Cientifico Humanista,Municipal,Masculino,2019,1446103,No desertor,2023,2,Ingenieria en Informatica
233,XVI - DE ÑUBLE,19,2022,5.9,Cientifico Humanista,Municipal,Masculino,2023,1446114,No desertor,2023,1,Ingenieria en Informatica
234,XVI - DE ÑUBLE,19,2022,5.9,Cientifico Humanista,Municipal,Masculino,2023,1446114,No desertor,2023,2,Ingenieria en Informatica
235,VIII - BIO-BIO,27,2014,5.2,Cientifico Humanista,Municipal,Masculino,2023,1446103,No desertor,2023,1,Ingenieria en Informatica
236,VIII - BIO-BIO,27,2014,5.2,Cientifico Humanista,Municipal,Masculino,2023,1446103,No desertor,2023,2,Ingenieria en Informatica
237,XVI - DE ÑUBLE,22,2018,5.3,Cientifico Humanista,Municipal,Masculino,2020,1446114,No desertor,2022,1,Ingenieria en Informatica
238,XVI - DE ÑUBLE,22,2018,5.3,Cientifico Humanista,Municipal,Masculino,2020,1446114,No desertor,2022,2,Ingenieria en Informatica
239,XVI - DE ÑUBLE,19,2021,5.8,Cientifico Humanista,Municipal,Masculino,2022,1446114,No desertor,2023,1,Ingenieria en Informatica
240,XVI - DE ÑUBLE,20,2021,5.4,Cientifico Humanista,Municipal,Masculino,2023,1446114,No desertor,2023,1,Ingenieria en Informatica
241,XVI - DE ÑUBLE,22,2018,5.3,Cientifico Humanista,Municipal,Masculino,2020,1446114,No desertor,2023,1,Ingenieria en Informatica
242,XVI - DE ÑUBLE,19,2020,5.5,Cientifico Humanista,Municipal,Masculino,2022,1446114,No desertor,2023,1,Ingenieria en Informatica
243,XVI - DE ÑUBLE,20,2021,5.4,Cientifico Humanista,Municipal,Masculino,2023,1446114,No desertor,2023,2,Ingenieria en Informatica
244,XVI - DE ÑUBLE,22,2018,5.3,Cientifico Humanista,Municipal,Masculino,2020,1446114,No desertor,2023,2,Ingenieria en Informatica
245,XVI - DE ÑUBLE,19,2021,5.8,Cientifico Humanista,Municipal,Masculino,2022,1446114,No desertor,2023,2,Ingenieria en Informatica
246,XVI - DE ÑUBLE,19,2020,5.5,Cientifico Humanista,Municipal,Masculino,2022,1446114,No desertor,2023,2,Ingenieria en Informatica
247,IX - LA ARAUCANIA,20,2020,5.5,Cientifico Humanista,Municipal,Masculino,2023,1446214,No desertor,2023,1,Ingenieria en Conectividad y Redes
248,IX - LA ARAUCANIA,20,2020,5.5,Cientifico Humanista,Municipal,Masculino,2023,1446214,No desertor,2023,2,Ingenieria en Conectividad y Redes
249,VIII - BIO-BIO,24,2007,4.9,Cientifico Humanista,Municipal,Masculino,2013,1446102,No desertor,2021,1,Ingenieria en Informatica
250,VIII - BIO-BIO,19,2015,5.3,Cientifico Humanista,Municipal,Masculino,2016,1446102,No desertor,2021,1,Ingenieria en Informatica
251,VIII - BIO-BIO,26,2009,5.1,Cientifico Humanista,Municipal,Masculino,2016,1446102,No desertor,2021,1,Ingenieria en Informatica
252,VIII - BIO-BIO,24,2007,4.9,Cientifico Humanista,Municipal,Masculino,2013,1446102,No desertor,2021,2,Ingenieria en Informatica
253,VIII - BIO-BIO,26,2009,5.1,Cientifico Humanista,Municipal,Masculino,2016,1446102,No desertor,2021,2,Ingenieria en Informatica
254,VIII - BIO-BIO,19,2015,5.3,Cientifico Humanista,Municipal,Masculino,2016,1446102,No desertor,2021,2,Ingenieria en Informatica
255,VIII - BIO-BIO,29,2013,5.3,Cientifico Humanista,Municipal,Masculino,2021,1446114,No desertor,2021,2,Ingenieria en Informatica
256,VIII - BIO-BIO,29,2013,5.3,Cientifico Humanista,Municipal,Masculino,2021,1446114,No desertor,2022,1,Ingenieria en Informatica
257,VIII - BIO-BIO,26,2013,5.1,Cientifico Humanista,Municipal,Masculino,2019,1446213,No desertor,2021,1,Ingenieria en Conectividad y Redes
258,VIII - BIO-BIO,26,2013,5.1,Cientifico Humanista,Municipal,Masculino,2019,1446213,No desertor,2021,2,Ingenieria en Conectividad y Redes
259,VIII - BIO-BIO,24,2016,5.5,Cientifico Humanista,Municipal,Masculino,2022,1446214,No desertor,2022,1,Ingenieria en Conectividad y Redes
260,VIII - BIO-BIO,26,2013,5.1,Cientifico Humanista,Municipal,Masculino,2019,1446213,No desertor,2022,1,Ingenieria en Conectividad y Redes
261,VIII - BIO-BIO,24,2016,5.8,Cientifico Humanista,Municipal,Masculino,2022,1446214,No desertor,2022,2,Ingenieria en Conectividad y Redes
262,VIII - BIO-BIO,26,2013,5.1,Cientifico Humanista,Municipal,Masculino,2019,1446213,No desertor,2022,2,Ingenieria en Conectividad y Redes
263,VIII - BIO-BIO,18,2020,5.7,Cientifico Humanista,Municipal,Masculino,2020,1446214,No desertor,2023,2,Ingenieria en Conectividad y Redes
264,VIII - BIO-BIO,18,2018,5.1,Cientifico Humanista,Municipal,Masculino,2019,1446103,No desertor,2021,1,Ingenieria en Informatica
265,VIII - BIO-BIO,19,2018,5.4,Cientifico Humanista,Municipal,Masculino,2019,1446103,No desertor,2021,1,Ingenieria en Informatica
266,VIII - BIO-BIO,19,2018,5.4,Cientifico Humanista,Municipal,Masculino,2019,1446103,No desertor,2021,1,Ingenieria en Informatica
267,VIII - BIO-BIO,18,2018,5.1,Cientifico Humanista,Municipal,Masculino,2019,1446103,No desertor,2021,2,Ingenieria en Informatica
268,VIII - BIO-BIO,19,2018,5.4,Cientifico Humanista,Municipal,Masculino,2019,1446103,No desertor,2021,2,Ingenieria en Informatica
269,VIII - BIO-BIO,19,2018,5.4,Cientifico Humanista,Municipal,Masculino,2019,1446103,No desertor,2022,1,Ingenieria en Informatica
270,VIII - BIO-BIO,19,2018,5.4,Cientifico Humanista,Municipal,Masculino,2019,1446103,No desertor,2022,1,Ingenieria en Informatica
271,VIII - BIO-BIO,18,2018,5.1,Cientifico Humanista,Municipal,Masculino,2019,1446103,No desertor,2022,1,Ingenieria en Informatica
272,VIII - BIO-BIO,19,2018,5.4,Cientifico Humanista,Municipal,Masculino,2019,1446103,No desertor,2022,2,Ingenieria en Informatica
273,VIII - BIO-BIO,18,2018,5.1,Cientifico Humanista,Municipal,Masculino,2019,1446103,No desertor,2022,2,Ingenieria en Informatica
274,VIII - BIO-BIO,19,2018,5.4,Cientifico Humanista,Municipal,Masculino,2019,1446103,No desertor,2022,2,Ingenieria en Informatica
275,VIII - BIO-BIO,25,2016,5.7,Cientifico Humanista,Municipal,Masculino,2023,1444718,No desertor,2023,2,Analista Programador Computacional
277,VIII - BIO-BIO,21,2018,5.5,Cientifico Humanista,Municipal,Masculino,2021,1444718,No desertor,2021,1,Analista Programador Computacional
278,VIII - BIO-BIO,21,2018,5.5,Cientifico Humanista,Municipal,Masculino,2021,1444718,No desertor,2021,2,Analista Programador Computacional
279,VIII - BIO-BIO,24,2015,5.2,Cientifico Humanista,Municipal,Masculino,2022,1444718,No desertor,2022,1,Analista Programador Computacional
280,VIII - BIO-BIO,21,2018,5.5,Cientifico Humanista,Municipal,Masculino,2021,1444718,No desertor,2022,1,Analista Programador Computacional
281,VIII - BIO-BIO,24,2015,5.2,Cientifico Humanista,Municipal,Masculino,2022,1444718,No desertor,2022,2,Analista Programador Computacional
282,VIII - BIO-BIO,21,2018,5.5,Cientifico Humanista,Municipal,Masculino,2021,1444718,No desertor,2022,2,Analista Programador Computacional
283,VIII - BIO-BIO,18,2020,5.7,Cientifico Humanista,Municipal,Masculino,2020,1446214,No desertor,2021,1,Ingenieria en Conectividad y Redes
284,VIII - BIO-BIO,18,2020,5.7,Cientifico Humanista,Municipal,Masculino,2020,1446214,No desertor,2021,2,Ingenieria en Conectividad y Redes
285,VIII - BIO-BIO,18,2020,5.7,Cientifico Humanista,Municipal,Masculino,2020,1446214,No desertor,2022,1,Ingenieria en Conectividad y Redes
286,VIII - BIO-BIO,18,2020,5.7,Cientifico Humanista,Municipal,Masculino,2020,1446214,No desertor,2022,2,Ingenieria en Conectividad y Redes
287,VIII - BIO-BIO,23,2018,5.4,Cientifico Humanista,Municipal,Masculino,2023,1446214,No desertor,2023,1,Ingenieria en Conectividad y Redes
288,VIII - BIO-BIO,18,2020,5.7,Cientifico Humanista,Municipal,Masculino,2020,1446214,No desertor,2023,1,Ingenieria en Conectividad y Redes
289,VIII - BIO-BIO,26,2016,5.1,Cientifico Humanista,Municipal,Masculino,2021,1446114,No desertor,2021,1,Ingenieria en Informatica
290,VIII - BIO-BIO,20,2018,6.0,Cientifico Humanista,Municipal,Masculino,2020,1446114,No desertor,2021,1,Ingenieria en Informatica
291,VIII - BIO-BIO,21,2020,5.4,Cientifico Humanista,Municipal,Masculino,2021,1446114,No desertor,2021,1,Ingenieria en Informatica
292,VIII - BIO-BIO,19,2020,6.2,Cientifico Humanista,Municipal,Masculino,2021,1446114,No desertor,2021,1,Ingenieria en Informatica
293,VIII - BIO-BIO,20,2018,6.0,Cientifico Humanista,Municipal,Masculino,2020,1446114,No desertor,2021,2,Ingenieria en Informatica
294,VIII - BIO-BIO,21,2020,5.4,Cientifico Humanista,Municipal,Masculino,2021,1446114,No desertor,2021,2,Ingenieria en Informatica
295,VIII - BIO-BIO,19,2020,6.2,Cientifico Humanista,Municipal,Masculino,2021,1446114,No desertor,2021,2,Ingenieria en Informatica
296,VIII - BIO-BIO,19,2020,6.2,Cientifico Humanista,Municipal,Masculino,2021,1446114,No desertor,2022,1,Ingenieria en Informatica
297,VIII - BIO-BIO,21,2020,5.4,Cientifico Humanista,Municipal,Masculino,2021,1446114,No desertor,2022,1,Ingenieria en Informatica
298,VIII - BIO-BIO,21,2018,5.4,Cientifico Humanista,Municipal,Masculino,2022,1446114,No desertor,2022,1,Ingenieria en Informatica
299,VIII - BIO-BIO,20,2021,5.0,Cientifico Humanista,Municipal,Masculino,2022,1446114,No desertor,2022,1,Ingenieria en Informatica
300,VIII - BIO-BIO,20,2018,6.0,Cientifico Humanista,Municipal,Masculino,2020,1446114,No desertor,2022,1,Ingenieria en Informatica
301,VIII - BIO-BIO,21,2018,5.4,Cientifico Humanista,Municipal,Masculino,2022,1446114,No desertor,2022,2,Ingenieria en Informatica
302,VIII - BIO-BIO,21,2020,5.4,Cientifico Humanista,Municipal,Masculino,2021,1446114,No desertor,2022,2,Ingenieria en Informatica
303,VIII - BIO-BIO,19,2020,6.2,Cientifico Humanista,Municipal,Masculino,2021,1446114,No desertor,2022,2,Ingenieria en Informatica
304,VIII - BIO-BIO,20,2018,6.0,Cientifico Humanista,Municipal,Masculino,2020,1446114,No desertor,2022,2,Ingenieria en Informatica
305,VIII - BIO-BIO,20,2019,5.9,Cientifico Humanista,Municipal,Masculino,2022,1446114,No desertor,2023,1,Ingenieria en Informatica
306,VIII - BIO-BIO,20,2020,5.4,Cientifico Humanista,Municipal,Masculino,2022,1446114,No desertor,2023,1,Ingenieria en Informatica
307,VIII - BIO-BIO,25,2017,6.4,Cientifico Humanista,Municipal,Masculino,2023,1446114,No desertor,2023,1,Ingenieria en Informatica
308,VIII - BIO-BIO,24,2022,5.1,Cientifico Humanista,Municipal,Masculino,2023,1446114,No desertor,2023,1,Ingenieria en Informatica
309,VIII - BIO-BIO,22,2016,5.7,Cientifico Humanista,Municipal,Masculino,2020,1446114,No desertor,2023,1,Ingenieria en Informatica
310,VIII - BIO-BIO,21,2018,5.4,Cientifico Humanista,Municipal,Masculino,2022,1446114,No desertor,2023,1,Ingenieria en Informatica
311,VIII - BIO-BIO,20,2020,5.4,Cientifico Humanista,Municipal,Masculino,2022,1446114,No desertor,2023,2,Ingenieria en Informatica
312,VIII - BIO-BIO,20,2019,5.9,Cientifico Humanista,Municipal,Masculino,2022,1446114,No desertor,2023,2,Ingenieria en Informatica
313,VIII - BIO-BIO,25,2017,6.4,Cientifico Humanista,Municipal,Masculino,2023,1446114,No desertor,2023,2,Ingenieria en Informatica
314,VIII - BIO-BIO,23,2017,6.3,Cientifico Humanista,Municipal,Masculino,2023,1446114,No desertor,2023,2,Ingenieria en Informatica
315,VIII - BIO-BIO,20,2018,6.0,Cientifico Humanista,Municipal,Masculino,2020,1446114,No desertor,2023,2,Ingenieria en Informatica
316,VIII - BIO-BIO,21,2018,5.4,Cientifico Humanista,Municipal,Masculino,2022,1446114,No desertor,2023,2,Ingenieria en Informatica
317,VIII - BIO-BIO,22,2014,5.6,Cientifico Humanista,Municipal,Masculino,2018,1444707,No desertor,2021,1,Analista Programador Computacional
318,VIII - BIO-BIO,22,2014,5.6,Cientifico Humanista,Municipal,Masculino,2018,1444707,No desertor,2022,1,Analista Programador Computacional
319,VIII - BIO-BIO,25,2011,5.7,Cientifico Humanista,Municipal,Masculino,2018,1446202,No desertor,2021,1,Ingenieria en Conectividad y Redes
320,VIII - BIO-BIO,25,2011,5.7,Cientifico Humanista,Municipal,Masculino,2018,1446202,No desertor,2021,2,Ingenieria en Conectividad y Redes
321,VIII - BIO-BIO,25,2011,4.8,Cientifico Humanista,Municipal,Masculino,2016,1446102,No desertor,2021,1,Ingenieria en Informatica
322,VIII - BIO-BIO,22,2012,5.3,Cientifico Humanista,Municipal,Masculino,2016,1446102,No desertor,2021,1,Ingenieria en Informatica
323,VIII - BIO-BIO,19,2017,5.1,Cientifico Humanista,Municipal,Masculino,2018,1446103,No desertor,2021,1,Ingenieria en Informatica
324,VIII - BIO-BIO,19,2017,5.1,Cientifico Humanista,Municipal,Masculino,2018,1446103,No desertor,2021,2,Ingenieria en Informatica
325,VIII - BIO-BIO,25,2011,4.8,Cientifico Humanista,Municipal,Masculino,2016,1446102,No desertor,2022,1,Ingenieria en Informatica
326,VIII - BIO-BIO,22,2017,5.4,Cientifico Humanista,Municipal,Masculino,2020,1446103,No desertor,2021,1,Ingenieria en Informatica
327,VIII - BIO-BIO,22,2017,5.4,Cientifico Humanista,Municipal,Masculino,2020,1446103,No desertor,2021,2,Ingenieria en Informatica
328,VIII - BIO-BIO,32,2008,5.2,Cientifico Humanista,Municipal,Masculino,2022,1446102,No desertor,2022,1,Ingenieria en Informatica
329,VIII - BIO-BIO,22,2017,5.4,Cientifico Humanista,Municipal,Masculino,2020,1446103,No desertor,2022,1,Ingenieria en Informatica
330,VIII - BIO-BIO,32,2008,5.2,Cientifico Humanista,Municipal,Masculino,2022,1446102,No desertor,2022,2,Ingenieria en Informatica
331,VIII - BIO-BIO,32,2008,5.2,Cientifico Humanista,Municipal,Masculino,2022,1446102,No desertor,2023,1,Ingenieria en Informatica
332,VIII - BIO-BIO,29,2012,5.3,Cientifico Humanista,Municipal,Masculino,2023,1446114,No desertor,2023,1,Ingenieria en Informatica
333,VIII - BIO-BIO,32,2008,5.2,Cientifico Humanista,Municipal,Masculino,2022,1446102,No desertor,2023,2,Ingenieria en Informatica
334,VIII - BIO-BIO,29,2012,5.3,Cientifico Humanista,Municipal,Masculino,2023,1446114,No desertor,2023,2,Ingenieria en Informatica
335,VIII - BIO-BIO,20,2018,5.4,Cientifico Humanista,Municipal,Masculino,2021,1444718,No desertor,2021,1,Analista Programador Computacional
336,VIII - BIO-BIO,20,2018,5.4,Cientifico Humanista,Municipal,Masculino,2021,1444718,No desertor,2021,2,Analista Programador Computacional
337,VIII - BIO-BIO,22,2018,6.0,Cientifico Humanista,Municipal,Masculino,2022,1444718,No desertor,2022,1,Analista Programador Computacional
338,VIII - BIO-BIO,21,2018,6.0,Cientifico Humanista,Municipal,Masculino,2021,1444718,No desertor,2022,2,Analista Programador Computacional
339,VIII - BIO-BIO,19,2021,5.4,Cientifico Humanista,Municipal,Masculino,2022,1444718,No desertor,2023,1,Analista Programador Computacional
340,VIII - BIO-BIO,27,2016,5.2,Cientifico Humanista,Municipal,Masculino,2023,1444718,No desertor,2023,1,Analista Programador Computacional
341,VIII - BIO-BIO,20,2022,5.8,Cientifico Humanista,Municipal,Masculino,2023,1444718,No desertor,2023,1,Analista Programador Computacional
